,urls,proc_pid,udp,tcp,hosts,requests,domains,proc,file_created,dll_loaded,regkey_opened,command_line,regkey_read,regkey_written
339,299,-1,-1,-1,-1,-1,-1,-1,1519,-1,445,-1,646,-1
340,286,-1,-1,-1,-1,-1,-1,-1,1282,-1,419,-1,2345,-1
341,112,-1,-1,-1,-1,-1,-1,-1,1197,-1,261,-1,2802,-1
342,455,-1,-1,-1,-1,-1,-1,-1,1003,-1,538,-1,384,-1
343,419,-1,-1,-1,-1,-1,-1,-1,811,-1,45,-1,2133,-1
344,150,-1,-1,-1,-1,-1,-1,-1,379,-1,208,-1,612,-1
345,93,-1,-1,-1,-1,-1,-1,-1,1224,-1,678,-1,814,-1
346,115,-1,-1,-1,-1,-1,-1,-1,404,-1,558,-1,1987,-1
347,318,-1,-1,-1,-1,-1,-1,-1,1329,-1,406,-1,965,-1
348,319,-1,-1,-1,-1,-1,-1,-1,1109,-1,397,-1,2693,-1
349,269,-1,-1,-1,-1,-1,-1,-1,172,-1,585,-1,2690,-1
350,242,-1,-1,-1,-1,-1,-1,-1,761,-1,275,-1,2869,-1
351,16,-1,-1,-1,-1,-1,-1,-1,87,-1,645,-1,2069,-1
352,489,-1,-1,-1,-1,-1,-1,-1,1348,-1,628,-1,1758,-1
353,410,-1,-1,-1,-1,-1,-1,-1,159,-1,579,-1,3008,-1
354,229,-1,-1,-1,-1,-1,-1,-1,781,-1,593,-1,2474,-1
355,98,-1,-1,-1,-1,-1,-1,-1,631,-1,154,-1,527,-1
356,205,-1,-1,-1,-1,-1,-1,-1,1358,-1,298,-1,2588,-1
357,13,-1,-1,-1,-1,-1,-1,-1,850,-1,372,-1,1529,-1
358,179,-1,-1,-1,-1,-1,-1,-1,985,-1,414,-1,936,-1
359,303,-1,-1,-1,-1,-1,-1,-1,1053,-1,690,-1,1848,-1
360,176,-1,-1,-1,-1,-1,-1,-1,1008,-1,307,-1,260,-1
361,146,-1,-1,-1,-1,-1,-1,-1,185,-1,211,-1,2435,-1
362,212,-1,-1,-1,-1,-1,-1,-1,497,-1,583,-1,1808,-1
363,183,-1,-1,-1,-1,-1,-1,-1,131,-1,184,-1,1744,-1
364,178,-1,-1,-1,-1,-1,-1,-1,178,-1,635,-1,635,-1
365,70,-1,-1,-1,-1,-1,-1,-1,1382,-1,729,-1,1809,-1
366,253,-1,-1,-1,-1,-1,-1,-1,704,-1,503,-1,1683,-1
367,399,-1,-1,-1,-1,-1,-1,-1,92,-1,731,-1,1387,-1
368,484,-1,-1,-1,-1,-1,-1,-1,1395,-1,28,-1,1363,-1
369,465,-1,-1,-1,-1,-1,-1,-1,796,-1,29,-1,1048,-1
370,130,-1,-1,-1,-1,-1,-1,-1,1033,-1,685,-1,2748,-1
371,349,-1,-1,-1,-1,-1,-1,-1,229,-1,187,-1,315,-1
372,268,-1,-1,-1,-1,-1,-1,-1,495,-1,137,-1,2879,-1
373,424,-1,-1,-1,-1,-1,-1,-1,560,-1,388,-1,27,-1
374,374,-1,-1,-1,-1,-1,-1,-1,43,-1,147,-1,1210,-1
375,386,-1,-1,-1,-1,-1,-1,-1,152,-1,443,-1,586,-1
376,323,-1,-1,-1,-1,-1,-1,-1,1532,-1,256,-1,1729,-1
377,231,-1,-1,-1,-1,-1,-1,-1,197,-1,496,-1,989,-1
378,131,-1,-1,-1,-1,-1,-1,-1,1421,-1,75,-1,1526,-1
379,345,-1,-1,-1,-1,-1,-1,-1,1333,-1,202,-1,1519,-1
380,207,-1,-1,-1,-1,-1,-1,-1,574,-1,20,-1,1066,-1
381,94,-1,-1,-1,-1,-1,-1,-1,1509,-1,405,-1,1118,-1
382,15,-1,-1,-1,-1,-1,-1,-1,741,-1,288,-1,1292,-1
383,210,-1,-1,-1,-1,-1,-1,-1,435,-1,240,-1,2804,-1
384,187,-1,-1,-1,-1,-1,-1,-1,325,-1,709,-1,1149,-1
385,2,-1,-1,-1,-1,-1,-1,-1,1015,-1,461,-1,779,-1
386,285,-1,-1,-1,-1,-1,-1,-1,304,-1,355,-1,1779,-1
387,402,-1,-1,-1,-1,-1,-1,-1,998,-1,551,-1,1556,-1
388,28,-1,-1,-1,-1,-1,-1,-1,170,-1,668,-1,1500,-1
389,216,-1,-1,-1,-1,-1,-1,-1,598,-1,121,-1,2352,-1
390,124,-1,-1,-1,-1,-1,-1,-1,289,-1,505,-1,819,-1
391,125,-1,-1,-1,-1,-1,-1,-1,795,-1,177,-1,2442,-1
392,438,-1,-1,-1,-1,-1,-1,-1,3,-1,40,-1,2650,-1
393,482,-1,-1,-1,-1,-1,-1,-1,1208,-1,107,-1,376,-1
394,256,-1,-1,-1,-1,-1,-1,-1,1498,-1,532,-1,1025,-1
395,177,-1,-1,-1,-1,-1,-1,-1,545,-1,753,-1,2577,-1
396,11,-1,-1,-1,-1,-1,-1,-1,1478,-1,541,-1,1561,-1
397,381,-1,-1,-1,-1,-1,-1,-1,112,-1,205,-1,984,-1
398,295,-1,-1,-1,-1,-1,-1,-1,1082,-1,456,-1,927,-1
399,350,-1,-1,-1,-1,-1,-1,-1,511,-1,67,-1,2667,-1
400,249,-1,-1,-1,-1,-1,-1,-1,79,-1,176,-1,2235,-1
401,435,-1,-1,-1,-1,-1,-1,-1,782,-1,52,-1,1823,-1
402,227,-1,-1,-1,-1,-1,-1,-1,355,-1,92,-1,1169,-1
403,387,-1,-1,-1,-1,-1,-1,-1,1511,-1,718,-1,1890,-1
404,230,-1,-1,-1,-1,-1,-1,-1,611,-1,735,-1,1746,-1
405,77,-1,-1,-1,-1,-1,-1,-1,1017,-1,292,-1,3032,-1
406,250,-1,-1,-1,-1,-1,-1,-1,1065,-1,281,-1,107,-1
407,266,-1,-1,-1,-1,-1,-1,-1,1400,-1,213,-1,37,-1
408,166,-1,-1,-1,-1,-1,-1,-1,105,-1,158,-1,1689,-1
409,198,-1,-1,-1,-1,-1,-1,-1,561,-1,573,-1,2534,-1
410,464,-1,-1,-1,-1,-1,-1,-1,672,-1,667,-1,1317,-1
411,152,-1,-1,-1,-1,-1,-1,-1,1011,-1,126,-1,2285,-1
412,111,-1,-1,-1,-1,-1,-1,-1,593,-1,526,-1,1398,-1
413,267,-1,-1,-1,-1,-1,-1,-1,884,-1,428,-1,2728,-1
414,359,-1,-1,-1,-1,-1,-1,-1,738,-1,0,-1,1781,-1
415,40,-1,-1,-1,-1,-1,-1,-1,1162,-1,619,-1,1224,-1
416,365,-1,-1,-1,-1,-1,-1,-1,1516,-1,245,-1,600,-1
417,358,-1,-1,-1,-1,-1,-1,-1,518,-1,569,-1,3013,-1
418,193,-1,-1,-1,-1,-1,-1,-1,1404,-1,310,-1,908,-1
419,471,-1,-1,-1,-1,-1,-1,-1,1274,-1,392,-1,1545,-1
420,451,-1,-1,-1,-1,-1,-1,-1,1152,-1,602,-1,297,-1
421,409,-1,-1,-1,-1,-1,-1,-1,753,-1,77,-1,1174,-1
422,233,-1,-1,-1,-1,-1,-1,-1,589,-1,197,-1,2902,-1
423,272,-1,-1,-1,-1,-1,-1,-1,1313,-1,196,-1,414,-1
424,196,-1,-1,-1,-1,-1,-1,-1,1339,-1,232,-1,2108,-1
425,450,-1,-1,-1,-1,-1,-1,-1,992,-1,601,-1,2898,-1
426,42,-1,-1,-1,-1,-1,-1,-1,137,-1,710,-1,1113,-1
427,436,-1,-1,-1,-1,-1,-1,-1,367,-1,172,-1,1404,-1
428,120,-1,-1,-1,-1,-1,-1,-1,1442,-1,464,-1,244,-1
429,430,-1,-1,-1,-1,-1,-1,-1,682,-1,446,-1,1287,-1
430,379,-1,-1,-1,-1,-1,-1,-1,1238,-1,146,-1,2048,-1
431,134,-1,-1,-1,-1,-1,-1,-1,268,-1,605,-1,596,-1
432,437,-1,-1,-1,-1,-1,-1,-1,1050,-1,708,-1,2353,-1
433,289,-1,-1,-1,-1,-1,-1,-1,535,-1,69,-1,241,-1
434,215,-1,-1,-1,-1,-1,-1,-1,946,-1,323,-1,1686,-1
435,18,-1,-1,-1,-1,-1,-1,-1,258,-1,68,-1,473,-1
436,347,-1,-1,-1,-1,-1,-1,-1,190,-1,610,-1,1723,-1
437,69,-1,-1,-1,-1,-1,-1,-1,984,-1,253,-1,239,-1
438,353,-1,-1,-1,-1,-1,-1,-1,242,-1,50,-1,887,-1
439,320,-1,-1,-1,-1,-1,-1,-1,538,-1,27,-1,1079,-1
440,259,-1,-1,-1,-1,-1,-1,-1,1043,-1,300,-1,959,-1
441,474,-1,-1,-1,-1,-1,-1,-1,138,-1,683,-1,2613,-1
442,425,-1,-1,-1,-1,-1,-1,-1,51,-1,431,-1,202,-1
443,382,-1,-1,-1,-1,-1,-1,-1,863,-1,560,-1,1474,-1
444,135,-1,-1,-1,-1,-1,-1,-1,1451,-1,116,-1,1755,-1
445,413,-1,-1,-1,-1,-1,-1,-1,634,-1,716,-1,845,-1
446,373,-1,-1,-1,-1,-1,-1,-1,395,-1,752,-1,377,-1
447,293,-1,-1,-1,-1,-1,-1,-1,454,-1,398,-1,3081,-1
448,398,-1,-1,-1,-1,-1,-1,-1,1014,-1,727,-1,2706,-1
449,209,-1,-1,-1,-1,-1,-1,-1,1194,-1,571,-1,247,-1
450,204,-1,-1,-1,-1,-1,-1,-1,1013,-1,362,-1,642,-1
451,459,-1,-1,-1,-1,-1,-1,-1,1142,-1,259,-1,2033,-1
452,136,-1,-1,-1,-1,-1,-1,-1,200,-1,250,-1,996,-1
453,447,-1,-1,-1,-1,-1,-1,-1,235,-1,299,-1,933,-1
454,162,-1,-1,-1,-1,-1,-1,-1,410,-1,653,-1,491,-1
455,248,-1,-1,-1,-1,-1,-1,-1,520,-1,370,-1,1981,-1
456,218,-1,-1,-1,-1,-1,-1,-1,1032,-1,192,-1,1940,-1
457,184,-1,-1,-1,-1,-1,-1,-1,397,-1,65,-1,1469,-1
458,298,-1,-1,-1,-1,-1,-1,-1,716,-1,350,-1,2791,-1
459,449,-1,-1,-1,-1,-1,-1,-1,1123,-1,64,-1,2127,-1
460,114,-1,-1,-1,-1,-1,-1,-1,570,-1,435,-1,2391,-1
461,279,-1,-1,-1,-1,-1,-1,-1,681,-1,358,-1,1154,-1
462,36,-1,-1,-1,-1,-1,-1,-1,1308,-1,627,-1,799,-1
463,414,-1,-1,-1,-1,-1,-1,-1,1242,-1,220,-1,1962,-1
464,174,-1,-1,-1,-1,-1,-1,-1,473,-1,178,-1,2974,-1
465,395,-1,-1,-1,-1,-1,-1,-1,708,-1,382,-1,1733,-1
466,240,-1,-1,-1,-1,-1,-1,-1,953,-1,246,-1,152,-1
467,39,-1,-1,-1,-1,-1,-1,-1,1510,-1,305,-1,1873,-1
468,469,-1,-1,-1,-1,-1,-1,-1,1,-1,433,-1,1289,-1
469,86,-1,-1,-1,-1,-1,-1,-1,572,-1,180,-1,1086,-1
470,126,-1,-1,-1,-1,-1,-1,-1,1066,-1,517,-1,1168,-1
471,211,-1,-1,-1,-1,-1,-1,-1,125,-1,626,-1,2852,-1
472,356,-1,-1,-1,-1,-1,-1,-1,285,-1,396,-1,1745,-1
473,408,-1,-1,-1,-1,-1,-1,-1,341,-1,338,-1,1854,-1
474,251,-1,-1,-1,-1,-1,-1,-1,33,-1,120,-1,1640,-1
475,38,-1,-1,-1,-1,-1,-1,-1,32,-1,523,-1,73,-1
476,273,-1,-1,-1,-1,-1,-1,-1,96,-1,297,-1,135,-1
477,81,-1,-1,-1,-1,-1,-1,-1,553,-1,105,-1,1888,-1
478,104,-1,-1,-1,-1,-1,-1,-1,839,-1,200,-1,443,-1
479,246,-1,-1,-1,-1,-1,-1,-1,291,-1,14,-1,2492,-1
480,234,-1,-1,-1,-1,-1,-1,-1,455,-1,719,-1,178,-1
481,220,-1,-1,-1,-1,-1,-1,-1,1435,-1,248,-1,2801,-1
482,76,-1,-1,-1,-1,-1,-1,-1,809,-1,662,-1,2154,-1
483,362,-1,-1,-1,-1,-1,-1,-1,146,-1,682,-1,765,-1
484,454,-1,-1,-1,-1,-1,-1,-1,1330,-1,24,-1,278,-1
485,363,-1,-1,-1,-1,-1,-1,-1,934,-1,139,-1,83,-1
486,25,-1,-1,-1,-1,-1,-1,-1,126,-1,575,-1,2547,-1
487,224,-1,-1,-1,-1,-1,-1,-1,496,-1,590,-1,2027,-1
488,384,-1,-1,-1,-1,-1,-1,-1,736,-1,324,-1,2827,-1
489,113,-1,-1,-1,-1,-1,-1,-1,1440,-1,234,-1,1214,-1
490,186,-1,-1,-1,-1,-1,-1,-1,1119,-1,638,-1,279,-1
491,203,-1,-1,-1,-1,-1,-1,-1,816,-1,403,-1,2497,-1
492,361,-1,-1,-1,-1,-1,-1,-1,651,-1,595,-1,1146,-1
493,116,-1,-1,-1,-1,-1,-1,-1,1127,-1,607,-1,1718,-1
494,23,-1,-1,-1,-1,-1,-1,-1,485,-1,181,-1,2199,-1
495,357,-1,-1,-1,-1,-1,-1,-1,1252,-1,383,-1,46,-1
496,368,-1,-1,-1,-1,-1,-1,-1,619,-1,70,-1,320,-1
497,302,-1,-1,-1,-1,-1,-1,-1,775,-1,640,-1,1458,-1
498,7,-1,-1,-1,-1,-1,-1,-1,785,-1,755,-1,1351,-1
499,271,-1,-1,-1,-1,-1,-1,-1,1196,-1,671,-1,2088,-1
500,475,-1,-1,-1,-1,-1,-1,-1,80,-1,204,-1,2023,-1
501,238,-1,-1,-1,-1,-1,-1,-1,752,-1,512,-1,2273,-1
502,195,-1,-1,-1,-1,-1,-1,-1,1211,-1,722,-1,1819,-1
503,417,-1,-1,-1,-1,-1,-1,-1,480,-1,600,-1,365,-1
504,128,-1,-1,-1,-1,-1,-1,-1,982,-1,206,-1,663,-1
505,175,-1,-1,-1,-1,-1,-1,-1,620,-1,25,-1,2808,-1
506,297,-1,-1,-1,-1,-1,-1,-1,1415,-1,26,-1,445,-1
507,443,-1,-1,-1,-1,-1,-1,-1,1476,-1,53,-1,474,-1
508,85,-1,-1,-1,-1,-1,-1,-1,947,-1,584,-1,2365,-1
509,284,-1,-1,-1,-1,-1,-1,-1,439,-1,60,-1,1866,-1
510,138,-1,-1,-1,-1,-1,-1,-1,1304,-1,404,-1,399,-1
511,118,-1,-1,-1,-1,-1,-1,-1,810,-1,482,-1,1471,-1
512,22,-1,-1,-1,-1,-1,-1,-1,926,-1,474,-1,980,-1
513,225,-1,-1,-1,-1,-1,-1,-1,1402,-1,153,-1,293,-1
514,366,-1,-1,-1,-1,-1,-1,-1,78,-1,471,-1,787,-1
515,17,-1,-1,-1,-1,-1,-1,-1,577,-1,21,-1,835,-1
516,429,-1,-1,-1,-1,-1,-1,-1,1448,-1,556,-1,1516,-1
517,154,-1,-1,-1,-1,-1,-1,-1,1292,-1,128,-1,1824,-1
518,301,-1,-1,-1,-1,-1,-1,-1,39,-1,725,-1,1047,-1
519,383,-1,-1,-1,-1,-1,-1,-1,805,-1,429,-1,2566,-1
520,351,-1,-1,-1,-1,-1,-1,-1,241,-1,82,-1,755,-1
521,197,-1,-1,-1,-1,-1,-1,-1,842,-1,738,-1,934,-1
522,171,-1,-1,-1,-1,-1,-1,-1,1128,-1,159,-1,1153,-1
523,260,-1,-1,-1,-1,-1,-1,-1,1505,-1,54,-1,184,-1
524,163,-1,-1,-1,-1,-1,-1,-1,415,-1,171,-1,1273,-1
525,71,-1,-1,-1,-1,-1,-1,-1,143,-1,369,-1,2736,-1
526,191,-1,-1,-1,-1,-1,-1,-1,1295,-1,565,-1,1065,-1
527,481,-1,-1,-1,-1,-1,-1,-1,501,-1,112,-1,852,-1
528,476,-1,-1,-1,-1,-1,-1,-1,768,-1,335,-1,2870,-1
529,300,-1,-1,-1,-1,-1,-1,-1,546,-1,528,-1,1930,-1
530,3,-1,-1,-1,-1,-1,-1,-1,512,-1,641,-1,87,-1
531,434,-1,-1,-1,-1,-1,-1,-1,622,-1,519,-1,992,-1
532,80,-1,-1,-1,-1,-1,-1,-1,818,-1,664,-1,700,-1
533,142,-1,-1,-1,-1,-1,-1,-1,616,-1,743,-1,2065,-1
534,82,-1,-1,-1,-1,-1,-1,-1,669,-1,294,-1,2920,-1
535,458,-1,-1,-1,-1,-1,-1,-1,1026,-1,283,-1,818,-1
536,26,-1,-1,-1,-1,-1,-1,-1,1153,-1,349,-1,2228,-1
537,252,-1,-1,-1,-1,-1,-1,-1,465,-1,330,-1,1600,-1
538,35,-1,-1,-1,-1,-1,-1,-1,1009,-1,98,-1,793,-1
539,119,-1,-1,-1,-1,-1,-1,-1,555,-1,1,-1,2464,-1
540,446,-1,-1,-1,-1,-1,-1,-1,906,-1,138,-1,2846,-1
541,282,-1,-1,-1,-1,-1,-1,-1,683,-1,497,-1,1014,-1
542,105,-1,-1,-1,-1,-1,-1,-1,522,-1,381,-1,2104,-1
543,275,-1,-1,-1,-1,-1,-1,-1,1024,-1,87,-1,1840,-1
544,232,-1,-1,-1,-1,-1,-1,-1,550,-1,282,-1,290,-1
545,4,-1,-1,-1,-1,-1,-1,-1,1463,-1,351,-1,446,-1
546,110,-1,-1,-1,-1,-1,-1,-1,722,-1,650,-1,3057,-1
547,480,-1,-1,-1,-1,-1,-1,-1,541,-1,618,-1,2375,-1
548,78,-1,-1,-1,-1,-1,-1,-1,941,-1,225,-1,3027,-1
549,262,-1,-1,-1,-1,-1,-1,-1,1357,-1,322,-1,498,-1
550,106,-1,-1,-1,-1,-1,-1,-1,47,-1,119,-1,2407,-1
551,346,-1,-1,-1,-1,-1,-1,-1,368,-1,13,-1,151,-1
552,304,-1,-1,-1,-1,-1,-1,-1,129,-1,504,-1,2366,-1
553,247,-1,-1,-1,-1,-1,-1,-1,526,-1,672,-1,594,-1
554,264,-1,-1,-1,-1,-1,-1,-1,825,-1,214,-1,2,-1
555,79,-1,-1,-1,-1,-1,-1,-1,1496,-1,31,-1,1513,-1
556,416,-1,-1,-1,-1,-1,-1,-1,1381,-1,51,-1,204,-1
557,168,-1,-1,-1,-1,-1,-1,-1,740,-1,522,-1,670,-1
558,96,-1,-1,-1,-1,-1,-1,-1,1288,-1,546,-1,2907,-1
559,143,-1,-1,-1,-1,-1,-1,-1,1316,-1,669,-1,2395,-1
560,194,-1,-1,-1,-1,-1,-1,-1,376,-1,76,-1,591,-1
561,244,-1,-1,-1,-1,-1,-1,-1,1422,-1,148,-1,1540,-1
562,10,-1,-1,-1,-1,-1,-1,-1,733,-1,476,-1,1986,-1
563,258,-1,-1,-1,-1,-1,-1,-1,857,-1,724,-1,1511,-1
564,296,-1,-1,-1,-1,-1,-1,-1,688,-1,597,-1,464,-1
565,122,-1,-1,-1,-1,-1,-1,-1,5,-1,479,-1,329,-1
566,167,-1,-1,-1,-1,-1,-1,-1,596,-1,700,-1,510,-1
567,73,-1,-1,-1,-1,-1,-1,-1,1144,-1,580,-1,1003,-1
568,91,-1,-1,-1,-1,-1,-1,-1,790,-1,377,-1,1120,-1
569,137,-1,-1,-1,-1,-1,-1,-1,509,-1,498,-1,2833,-1
570,371,-1,-1,-1,-1,-1,-1,-1,873,-1,483,-1,2632,-1
571,20,-1,-1,-1,-1,-1,-1,-1,860,-1,424,-1,84,-1
572,236,-1,-1,-1,-1,-1,-1,-1,253,-1,316,-1,2738,-1
573,75,-1,-1,-1,-1,-1,-1,-1,776,-1,118,-1,374,-1
574,348,-1,-1,-1,-1,-1,-1,-1,1513,-1,407,-1,710,-1
575,321,-1,-1,-1,-1,-1,-1,-1,1028,-1,341,-1,1303,-1
576,19,-1,-1,-1,-1,-1,-1,-1,1433,-1,749,-1,3061,-1
577,123,-1,-1,-1,-1,-1,-1,-1,238,-1,385,-1,2465,-1
578,24,-1,-1,-1,-1,-1,-1,-1,466,-1,141,-1,2532,-1
579,228,-1,-1,-1,-1,-1,-1,-1,639,-1,490,-1,530,-1
580,158,-1,-1,-1,-1,-1,-1,-1,780,-1,272,-1,598,-1
581,100,-1,-1,-1,-1,-1,-1,-1,310,-1,609,-1,1406,-1
582,378,-1,-1,-1,-1,-1,-1,-1,294,-1,449,-1,2472,-1
583,411,-1,-1,-1,-1,-1,-1,-1,222,-1,563,-1,995,-1
584,41,-1,-1,-1,-1,-1,-1,-1,1236,-1,387,-1,66,-1
585,287,-1,-1,-1,-1,-1,-1,-1,451,-1,395,-1,370,-1
586,397,-1,-1,-1,-1,-1,-1,-1,1462,-1,726,-1,888,-1
587,431,-1,-1,-1,-1,-1,-1,-1,46,-1,561,-1,2623,-1
588,147,-1,-1,-1,-1,-1,-1,-1,626,-1,520,-1,732,-1
589,472,-1,-1,-1,-1,-1,-1,-1,1158,-1,18,-1,836,-1
590,185,-1,-1,-1,-1,-1,-1,-1,510,-1,659,-1,2013,-1
591,243,-1,-1,-1,-1,-1,-1,-1,1296,-1,691,-1,481,-1
592,217,-1,-1,-1,-1,-1,-1,-1,653,-1,480,-1,1615,-1
593,202,-1,-1,-1,-1,-1,-1,-1,874,-1,401,-1,2938,-1
594,102,-1,-1,-1,-1,-1,-1,-1,845,-1,393,-1,659,-1
595,34,-1,-1,-1,-1,-1,-1,-1,797,-1,554,-1,2317,-1
596,127,-1,-1,-1,-1,-1,-1,-1,1181,-1,280,-1,2057,-1
597,83,-1,-1,-1,-1,-1,-1,-1,177,-1,140,-1,1924,-1
598,370,-1,-1,-1,-1,-1,-1,-1,76,-1,144,-1,2774,-1
599,294,-1,-1,-1,-1,-1,-1,-1,944,-1,447,-1,2158,-1
600,223,-1,-1,-1,-1,-1,-1,-1,533,-1,410,-1,1625,-1
601,208,-1,-1,-1,-1,-1,-1,-1,192,-1,130,-1,138,-1
602,101,-1,-1,-1,-1,-1,-1,-1,150,-1,617,-1,480,-1
603,385,-1,-1,-1,-1,-1,-1,-1,1251,-1,4,-1,342,-1
604,290,-1,-1,-1,-1,-1,-1,-1,1020,-1,127,-1,1968,-1
605,444,-1,-1,-1,-1,-1,-1,-1,748,-1,657,-1,2922,-1
606,32,-1,-1,-1,-1,-1,-1,-1,792,-1,637,-1,1817,-1
607,412,-1,-1,-1,-1,-1,-1,-1,445,-1,636,-1,2856,-1
608,254,-1,-1,-1,-1,-1,-1,-1,1106,-1,564,-1,1539,-1
609,396,-1,-1,-1,-1,-1,-1,-1,12,-1,133,-1,951,-1
610,428,-1,-1,-1,-1,-1,-1,-1,759,-1,23,-1,798,-1
611,406,-1,-1,-1,-1,-1,-1,-1,108,-1,477,-1,2434,-1
612,74,-1,-1,-1,-1,-1,-1,-1,163,-1,544,-1,1297,-1
613,170,-1,-1,-1,-1,-1,-1,-1,1306,-1,163,-1,2996,-1
614,400,-1,-1,-1,-1,-1,-1,-1,1150,-1,717,-1,1926,-1
615,190,-1,-1,-1,-1,-1,-1,-1,841,-1,58,-1,420,-1
616,129,-1,-1,-1,-1,-1,-1,-1,1321,-1,485,-1,2925,-1
617,109,-1,-1,-1,-1,-1,-1,-1,0,-1,90,-1,2511,-1
618,369,-1,-1,-1,-1,-1,-1,-1,1167,-1,647,-1,2211,-1
619,261,-1,-1,-1,-1,-1,-1,-1,606,-1,513,-1,1015,-1
620,418,-1,-1,-1,-1,-1,-1,-1,352,-1,226,-1,2340,-1
621,237,-1,-1,-1,-1,-1,-1,-1,706,-1,223,-1,1883,-1
622,219,-1,-1,-1,-1,-1,-1,-1,1179,-1,574,-1,2752,-1
623,221,-1,-1,-1,-1,-1,-1,-1,1522,-1,643,-1,415,-1
624,95,-1,-1,-1,-1,-1,-1,-1,973,-1,151,-1,191,-1
625,192,-1,-1,-1,-1,-1,-1,-1,251,-1,568,-1,2763,-1
626,377,-1,-1,-1,-1,-1,-1,-1,787,-1,63,-1,1007,-1
627,255,-1,-1,-1,-1,-1,-1,-1,1139,-1,508,-1,838,-1
628,107,-1,-1,-1,-1,-1,-1,-1,1057,-1,751,-1,574,-1
629,201,-1,-1,-1,-1,-1,-1,-1,666,-1,124,-1,2978,-1
630,483,-1,-1,-1,-1,-1,-1,-1,390,-1,332,-1,1668,-1
631,5,-1,-1,-1,-1,-1,-1,-1,1099,-1,663,-1,694,-1
632,330,-1,-1,-1,-1,-1,-1,-1,1276,-1,386,-1,1254,-1
633,169,-1,-1,-1,-1,-1,-1,-1,1193,-1,660,-1,17,-1
634,180,-1,-1,-1,-1,-1,-1,-1,747,-1,562,-1,2737,-1
635,222,-1,-1,-1,-1,-1,-1,-1,392,-1,157,-1,2676,-1
636,479,-1,-1,-1,-1,-1,-1,-1,1213,-1,702,-1,619,-1
637,239,-1,-1,-1,-1,-1,-1,-1,309,-1,2,-1,2303,-1
638,8,-1,-1,-1,-1,-1,-1,-1,1323,-1,59,-1,1151,-1
639,226,-1,-1,-1,-1,-1,-1,-1,909,-1,79,-1,794,-1
640,37,-1,-1,-1,-1,-1,-1,-1,364,-1,596,-1,1087,-1
641,245,-1,-1,-1,-1,-1,-1,-1,328,-1,639,-1,1696,-1
642,188,-1,-1,-1,-1,-1,-1,-1,667,-1,243,-1,991,-1
643,99,-1,-1,-1,-1,-1,-1,-1,557,-1,481,-1,918,-1
644,456,-1,-1,-1,-1,-1,-1,-1,1125,-1,34,-1,470,-1
645,172,-1,-1,-1,-1,-1,-1,-1,1249,-1,35,-1,654,-1
646,213,-1,-1,-1,-1,-1,-1,-1,1373,-1,36,-1,1918,-1
647,6,-1,-1,-1,-1,-1,-1,-1,1255,-1,37,-1,26,-1
648,403,-1,-1,-1,-1,-1,-1,-1,440,-1,38,-1,2073,-1
649,206,-1,-1,-1,-1,-1,-1,-1,477,-1,39,-1,1031,-1
650,488,-1,-1,-1,-1,-1,-1,-1,191,-1,570,-1,841,-1
651,331,-1,-1,-1,-1,-1,-1,-1,1180,-1,670,-1,303,-1
652,393,-1,-1,-1,-1,-1,-1,-1,590,-1,86,-1,2558,-1
653,97,-1,-1,-1,-1,-1,-1,-1,693,-1,468,-1,2278,-1
654,108,-1,-1,-1,-1,-1,-1,-1,429,-1,152,-1,1687,-1
655,355,-1,-1,-1,-1,-1,-1,-1,1425,-1,559,-1,2560,-1
656,149,-1,-1,-1,-1,-1,-1,-1,1232,-1,658,-1,1353,-1
657,360,-1,-1,-1,-1,-1,-1,-1,1481,-1,115,-1,1035,-1
658,27,-1,-1,-1,-1,-1,-1,-1,386,-1,251,-1,2505,-1
659,103,-1,-1,-1,-1,-1,-1,-1,849,-1,258,-1,2818,-1
660,200,-1,-1,-1,-1,-1,-1,-1,226,-1,93,-1,176,-1
661,283,-1,-1,-1,-1,-1,-1,-1,763,-1,394,-1,2217,-1
662,404,-1,-1,-1,-1,-1,-1,-1,1392,-1,367,-1,1724,-1
663,380,-1,-1,-1,-1,-1,-1,-1,720,-1,91,-1,2526,-1
664,157,-1,-1,-1,-1,-1,-1,-1,88,-1,646,-1,543,-1
665,133,-1,-1,-1,-1,-1,-1,-1,331,-1,57,-1,1008,-1
666,148,-1,-1,-1,-1,-1,-1,-1,469,-1,286,-1,1262,-1
667,405,-1,-1,-1,-1,-1,-1,-1,84,-1,183,-1,1611,-1
668,117,-1,-1,-1,-1,-1,-1,-1,1401,-1,185,-1,140,-1
669,292,-1,-1,-1,-1,-1,-1,-1,697,-1,747,-1,2694,-1
670,415,-1,-1,-1,-1,-1,-1,-1,299,-1,267,-1,2012,-1
671,145,-1,-1,-1,-1,-1,-1,-1,1070,-1,103,-1,2398,-1
672,453,-1,-1,-1,-1,-1,-1,-1,447,-1,313,-1,1238,-1
673,92,-1,-1,-1,-1,-1,-1,-1,1107,-1,451,-1,2436,-1
674,189,-1,-1,-1,-1,-1,-1,-1,829,-1,135,-1,1525,-1
675,72,-1,-1,-1,-1,-1,-1,-1,453,-1,594,-1,2466,-1
676,257,-1,-1,-1,-1,-1,-1,-1,773,-1,357,-1,5,-1
677,14,-1,-1,-1,-1,-1,-1,-1,1378,-1,531,-1,2628,-1
